Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (hh:mm),Trip Duration (in mins),Trip Date,Request Time,Day Of Week,Is Weekend,Trip Completed,Driver Assigned,Trip Request Time Slot
5908,Airport,271,Trip Completed,15-07-2016 09:56,15-07-2016 11:08,01:11,72,15-07-2016,9:56 AM,Friday,No,Yes,Yes,Morning
597,Airport,272,Trip Completed,11-07-2016 11:30,11-07-2016 12:12,00:42,42,11-07-2016,11:30 AM,Monday,No,Yes,Yes,Morning
1417,City,272,Trip Completed,12-07-2016 03:37,12-07-2016 04:09,00:32,32,12-07-2016,3:37 AM,Tuesday,No,Yes,Yes,Night
1714,Airport,272,Trip Completed,12-07-2016 08:14,12-07-2016 09:22,01:08,68,12-07-2016,8:14 AM,Tuesday,No,Yes,Yes,Morning
1919,City,272,Trip Completed,12-07-2016 10:59,12-07-2016 12:13,01:14,74,12-07-2016,10:59 AM,Tuesday,No,Yes,Yes,Morning
3256,Airport,272,Trip Completed,13-07-2016 10:08,13-07-2016 10:48,00:40,40,13-07-2016,10:08 AM,Wednesday,No,Yes,Yes,Morning
5286,City,272,Trip Completed,14-07-2016 21:40,14-07-2016 22:28,00:47,48,14-07-2016,9:40 PM,Thursday,No,Yes,Yes,Late Night
5526,City,272,Trip Completed,15-07-2016 05:19,15-07-2016 06:13,00:54,55,15-07-2016,5:19 AM,Friday,No,Yes,Yes,Night
5905,Airport,272,Trip Completed,15-07-2016 09:51,15-07-2016 10:29,00:38,38,15-07-2016,9:51 AM,Friday,No,Yes,Yes,Morning
6231,Airport,272,Trip Completed,15-07-2016 17:45,15-07-2016 18:24,00:39,39,15-07-2016,5:45 PM,Friday,No,Yes,Yes,Evening
258,Airport,273,Trip Completed,11-07-2016 06:36,11-07-2016 07:19,00:43,43,11-07-2016,6:36 AM,Monday,No,Yes,Yes,Morning
723,City,273,Trip Completed,11-07-2016 15:03,11-07-2016 15:54,00:51,51,11-07-2016,3:03 PM,Monday,No,Yes,Yes,Afternoon
930,City,273,Trip Completed,11-07-2016 18:27,11-07-2016 19:08,00:41,41,11-07-2016,6:27 PM,Monday,No,Yes,Yes,Evening
1498,City,273,Trip Completed,12-07-2016 05:30,12-07-2016 06:15,00:45,45,12-07-2016,5:30 AM,Tuesday,No,Yes,Yes,Night
2553,Airport,273,Trip Completed,12-07-2016 21:23,12-07-2016 22:44,01:21,81,12-07-2016,9:23 PM,Tuesday,No,Yes,Yes,Late Night
3777,Airport,273,Trip Completed,13-07-2016 20:47,13-07-2016 21:28,00:40,41,13-07-2016,8:47 PM,Wednesday,No,Yes,Yes,Evening
3914,City,273,Trip Completed,13-07-2016 22:09,13-07-2016 22:40,00:30,31,13-07-2016,10:09 PM,Wednesday,No,Yes,Yes,Late Night
4114,City,273,Trip Completed,14-07-2016 04:04,14-07-2016 04:42,00:37,38,14-07-2016,4:04 AM,Thursday,No,Yes,Yes,Night
5703,Airport,273,Trip Completed,15-07-2016 07:27,15-07-2016 08:23,00:55,55,15-07-2016,7:27 AM,Friday,No,Yes,Yes,Morning
5888,City,273,Trip Completed,15-07-2016 09:38,15-07-2016 10:35,00:57,58,15-07-2016,9:38 AM,Friday,No,Yes,Yes,Morning
6042,Airport,273,Trip Completed,15-07-2016 13:09,15-07-2016 14:30,01:21,81,15-07-2016,1:09 PM,Friday,No,Yes,Yes,Afternoon
6150,Airport,273,Trip Completed,15-07-2016 16:21,15-07-2016 17:20,00:58,59,15-07-2016,4:21 PM,Friday,No,Yes,Yes,Afternoon
410,City,274,Trip Completed,11-07-2016 08:34,11-07-2016 09:25,00:51,51,11-07-2016,8:34 AM,Monday,No,Yes,Yes,Morning
610,Airport,274,Trip Completed,11-07-2016 11:49,11-07-2016 12:58,01:09,69,11-07-2016,11:49 AM,Monday,No,Yes,Yes,Morning
719,Airport,274,Trip Completed,11-07-2016 14:52,11-07-2016 15:32,00:40,40,11-07-2016,2:52 PM,Monday,No,Yes,Yes,Afternoon
1060,City,274,Trip Completed,11-07-2016 19:50,11-07-2016 20:48,00:58,58,11-07-2016,7:50 PM,Monday,No,Yes,Yes,Evening
1929,City,274,Trip Completed,12-07-2016 11:18,12-07-2016 12:16,00:58,58,12-07-2016,11:18 AM,Tuesday,No,Yes,Yes,Morning
2101,City,274,Trip Completed,12-07-2016 16:10,12-07-2016 17:10,01:00,60,12-07-2016,4:10 PM,Tuesday,No,Yes,Yes,Afternoon
2282,City,274,Trip Completed,12-07-2016 18:42,12-07-2016 19:45,01:03,63,12-07-2016,6:42 PM,Tuesday,No,Yes,Yes,Evening
3190,City,274,Trip Completed,13-07-2016 09:28,13-07-2016 10:44,01:16,76,13-07-2016,9:28 AM,Wednesday,No,Yes,Yes,Morning
3412,City,274,Trip Completed,13-07-2016 15:26,13-07-2016 16:04,00:38,38,13-07-2016,3:26 PM,Wednesday,No,Yes,Yes,Afternoon
3725,City,274,Trip Completed,13-07-2016 20:00,13-07-2016 21:13,01:12,73,13-07-2016,8:00 PM,Wednesday,No,Yes,Yes,Evening
4612,City,274,Trip Completed,14-07-2016 10:41,14-07-2016 11:31,00:50,50,14-07-2016,10:41 AM,Thursday,No,Yes,Yes,Morning
5033,Airport,274,Trip Completed,14-07-2016 19:16,14-07-2016 20:06,00:49,50,14-07-2016,7:16 PM,Thursday,No,Yes,Yes,Evening
5764,City,274,Trip Completed,15-07-2016 08:17,15-07-2016 09:01,00:44,44,15-07-2016,8:17 AM,Friday,No,Yes,Yes,Morning
6750,Airport,274,Trip Completed,15-07-2016 23:51,16-07-2016 00:49,00:58,58,15-07-2016,11:51 PM,Friday,No,Yes,Yes,Late Night
314,Airport,275,Trip Completed,11-07-2016 07:28,11-07-2016 08:15,00:47,47,11-07-2016,7:28 AM,Monday,No,Yes,Yes,Morning
757,Airport,275,Trip Completed,11-07-2016 16:01,11-07-2016 16:52,00:51,51,11-07-2016,4:01 PM,Monday,No,Yes,Yes,Afternoon
2123,City,275,Trip Completed,12-07-2016 16:45,12-07-2016 17:40,00:55,55,12-07-2016,4:45 PM,Tuesday,No,Yes,Yes,Afternoon
2824,City,275,Trip Completed,13-07-2016 05:10,13-07-2016 06:29,01:18,79,13-07-2016,5:10 AM,Wednesday,No,Yes,Yes,Night
3445,Airport,275,Trip Completed,13-07-2016 16:39,13-07-2016 17:22,00:42,43,13-07-2016,4:39 PM,Wednesday,No,Yes,Yes,Afternoon
3690,Airport,275,Trip Completed,13-07-2016 19:43,13-07-2016 20:48,01:04,65,13-07-2016,7:43 PM,Wednesday,No,Yes,Yes,Evening
5440,Airport,275,Trip Completed,15-07-2016 03:04,15-07-2016 04:04,00:59,60,15-07-2016,3:04 AM,Friday,No,Yes,Yes,Night
6090,Airport,275,Trip Completed,15-07-2016 14:31,15-07-2016 15:09,00:37,38,15-07-2016,2:31 PM,Friday,No,Yes,Yes,Afternoon
303,Airport,276,Trip Completed,11-07-2016 07:19,11-07-2016 08:01,00:42,42,11-07-2016,7:19 AM,Monday,No,Yes,Yes,Morning
560,Airport,276,Trip Completed,11-07-2016 10:16,11-07-2016 11:25,01:09,69,11-07-2016,10:16 AM,Monday,No,Yes,Yes,Morning
1319,City,276,Trip Completed,11-07-2016 22:48,11-07-2016 23:43,00:55,55,11-07-2016,10:48 PM,Monday,No,Yes,Yes,Late Night
1493,Airport,276,Trip Completed,12-07-2016 05:28,12-07-2016 06:22,00:54,54,12-07-2016,5:28 AM,Tuesday,No,Yes,Yes,Night
1662,City,276,Trip Completed,12-07-2016 07:27,12-07-2016 08:32,01:05,65,12-07-2016,7:27 AM,Tuesday,No,Yes,Yes,Morning
2020,City,276,Trip Completed,12-07-2016 13:40,12-07-2016 14:37,00:57,57,12-07-2016,1:40 PM,Tuesday,No,Yes,Yes,Afternoon
2407,City,276,Trip Completed,12-07-2016 19:57,12-07-2016 20:47,00:50,50,12-07-2016,7:57 PM,Tuesday,No,Yes,Yes,Evening
2818,Airport,276,Trip Completed,13-07-2016 05:05,13-07-2016 05:37,00:31,31,13-07-2016,5:05 AM,Wednesday,No,Yes,Yes,Night
3827,City,276,Trip Completed,13-07-2016 21:10,13-07-2016 22:09,00:58,59,13-07-2016,9:10 PM,Wednesday,No,Yes,Yes,Late Night
4421,City,276,Trip Completed,14-07-2016 08:16,14-07-2016 09:20,01:03,64,14-07-2016,8:16 AM,Thursday,No,Yes,Yes,Morning
5673,Airport,276,Trip Completed,15-07-2016 07:05,15-07-2016 07:39,00:34,34,15-07-2016,7:05 AM,Friday,No,Yes,Yes,Morning
6372,Airport,276,Trip Completed,15-07-2016 19:09,15-07-2016 19:37,00:27,28,15-07-2016,7:09 PM,Friday,No,Yes,Yes,Evening
6563,City,276,Trip Completed,15-07-2016 21:03,15-07-2016 22:21,01:17,78,15-07-2016,9:03 PM,Friday,No,Yes,Yes,Late Night
579,City,277,Trip Completed,11-07-2016 11:04,11-07-2016 12:02,00:58,58,11-07-2016,11:04 AM,Monday,No,Yes,Yes,Morning
689,City,277,Trip Completed,11-07-2016 13:45,11-07-2016 14:19,00:34,34,11-07-2016,1:45 PM,Monday,No,Yes,Yes,Afternoon
724,Airport,277,Trip Completed,11-07-2016 15:06,11-07-2016 15:42,00:36,36,11-07-2016,3:06 PM,Monday,No,Yes,Yes,Afternoon
1499,City,277,Trip Completed,12-07-2016 05:30,12-07-2016 06:18,00:48,48,12-07-2016,5:30 AM,Tuesday,No,Yes,Yes,Night
3960,Airport,277,Trip Completed,13-07-2016 22:52,13-07-2016 23:33,00:41,41,13-07-2016,10:52 PM,Wednesday,No,Yes,Yes,Late Night
4919,Airport,277,Trip Completed,14-07-2016 18:16,14-07-2016 18:54,00:38,38,14-07-2016,6:16 PM,Thursday,No,Yes,Yes,Evening
6334,Airport,277,Trip Completed,15-07-2016 18:43,15-07-2016 19:50,01:06,67,15-07-2016,6:43 PM,Friday,No,Yes,Yes,Evening
1577,Airport,278,Trip Completed,12-07-2016 06:22,12-07-2016 07:37,01:15,75,12-07-2016,6:22 AM,Tuesday,No,Yes,Yes,Morning
2197,Airport,278,Trip Completed,12-07-2016 17:53,12-07-2016 18:27,00:34,34,12-07-2016,5:53 PM,Tuesday,No,Yes,Yes,Evening
2509,City,278,Trip Completed,12-07-2016 21:01,12-07-2016 21:51,00:50,50,12-07-2016,9:01 PM,Tuesday,No,Yes,Yes,Late Night
3514,Airport,278,Trip Completed,13-07-2016 17:42,13-07-2016 18:29,00:47,48,13-07-2016,5:42 PM,Wednesday,No,Yes,Yes,Evening
4588,City,278,Trip Completed,14-07-2016 10:01,14-07-2016 11:11,01:09,70,14-07-2016,10:01 AM,Thursday,No,Yes,Yes,Morning
5929,Airport,278,Trip Completed,15-07-2016 10:06,15-07-2016 10:53,00:47,47,15-07-2016,10:06 AM,Friday,No,Yes,Yes,Morning
6335,City,278,Trip Completed,15-07-2016 18:45,15-07-2016 19:18,00:32,32,15-07-2016,6:45 PM,Friday,No,Yes,Yes,Evening
375,Airport,279,Trip Completed,11-07-2016 08:07,11-07-2016 09:26,01:19,79,11-07-2016,8:07 AM,Monday,No,Yes,Yes,Morning
555,City,279,Trip Completed,11-07-2016 10:16,11-07-2016 11:01,00:45,45,11-07-2016,10:16 AM,Monday,No,Yes,Yes,Morning
622,Airport,279,Trip Completed,11-07-2016 12:01,11-07-2016 13:15,01:14,74,11-07-2016,12:01 PM,Monday,No,Yes,Yes,Afternoon
1975,City,279,Trip Completed,12-07-2016 12:17,12-07-2016 13:34,01:17,77,12-07-2016,12:17 PM,Tuesday,No,Yes,Yes,Afternoon
2831,Airport,279,Trip Completed,13-07-2016 05:22,13-07-2016 06:26,01:03,64,13-07-2016,5:22 AM,Wednesday,No,Yes,Yes,Night
3085,Airport,279,Trip Completed,13-07-2016 08:18,13-07-2016 08:55,00:36,37,13-07-2016,8:18 AM,Wednesday,No,Yes,Yes,Morning
3418,City,279,Trip Completed,13-07-2016 15:37,13-07-2016 16:45,01:08,69,13-07-2016,3:37 PM,Wednesday,No,Yes,Yes,Afternoon
3915,City,279,Trip Completed,13-07-2016 22:08,13-07-2016 23:26,01:18,78,13-07-2016,10:08 PM,Wednesday,No,Yes,Yes,Late Night
4443,Airport,279,Trip Completed,14-07-2016 08:29,14-07-2016 09:40,01:10,71,14-07-2016,8:29 AM,Thursday,No,Yes,Yes,Morning
5686,City,279,Trip Completed,15-07-2016 07:19,15-07-2016 08:22,01:03,64,15-07-2016,7:19 AM,Friday,No,Yes,Yes,Morning
6120,Airport,279,Trip Completed,15-07-2016 15:21,15-07-2016 16:06,00:44,44,15-07-2016,3:21 PM,Friday,No,Yes,Yes,Afternoon
6274,Airport,279,Trip Completed,15-07-2016 18:18,15-07-2016 19:02,00:44,44,15-07-2016,6:18 PM,Friday,No,Yes,Yes,Evening
6364,City,279,Trip Completed,15-07-2016 19:11,15-07-2016 19:50,00:39,39,15-07-2016,7:11 PM,Friday,No,Yes,Yes,Evening
89,City,280,Trip Completed,11-07-2016 04:52,11-07-2016 05:51,00:59,59,11-07-2016,4:52 AM,Monday,No,Yes,Yes,Night
805,Airport,280,Trip Completed,11-07-2016 17:19,11-07-2016 18:18,00:59,59,11-07-2016,5:19 PM,Monday,No,Yes,Yes,Evening
2836,City,280,Trip Completed,13-07-2016 05:20,13-07-2016 06:22,01:02,63,13-07-2016,5:20 AM,Wednesday,No,Yes,Yes,Night
3298,City,280,Trip Completed,13-07-2016 11:44,13-07-2016 12:47,01:03,63,13-07-2016,11:44 AM,Wednesday,No,Yes,Yes,Morning
5506,City,280,Trip Completed,15-07-2016 05:06,15-07-2016 05:41,00:35,35,15-07-2016,5:06 AM,Friday,No,Yes,Yes,Night
6159,City,280,Trip Completed,15-07-2016 16:35,15-07-2016 17:23,00:47,48,15-07-2016,4:35 PM,Friday,No,Yes,Yes,Afternoon
6492,City,280,Trip Completed,15-07-2016 20:31,15-07-2016 21:18,00:47,47,15-07-2016,8:31 PM,Friday,No,Yes,Yes,Evening
592,City,281,Trip Completed,11-07-2016 11:18,11-07-2016 11:54,00:36,36,11-07-2016,11:18 AM,Monday,No,Yes,Yes,Morning
737,Airport,281,Trip Completed,11-07-2016 15:30,11-07-2016 16:04,00:34,34,11-07-2016,3:30 PM,Monday,No,Yes,Yes,Afternoon
1108,City,281,Trip Completed,11-07-2016 20:11,11-07-2016 20:53,00:42,42,11-07-2016,8:11 PM,Monday,No,Yes,Yes,Evening
1387,Airport,281,Trip Completed,12-07-2016 01:33,12-07-2016 02:18,00:45,45,12-07-2016,1:33 AM,Tuesday,No,Yes,Yes,Night
2311,Airport,281,Trip Completed,12-07-2016 19:00,12-07-2016 19:56,00:56,56,12-07-2016,7:00 PM,Tuesday,No,Yes,Yes,Evening
2887,City,281,Trip Completed,13-07-2016 05:50,13-07-2016 06:28,00:37,38,13-07-2016,5:50 AM,Wednesday,No,Yes,Yes,Night
3283,City,281,Trip Completed,13-07-2016 10:51,13-07-2016 11:36,00:44,45,13-07-2016,10:51 AM,Wednesday,No,Yes,Yes,Morning
4341,City,281,Trip Completed,14-07-2016 07:14,14-07-2016 08:26,01:11,72,14-07-2016,7:14 AM,Thursday,No,Yes,Yes,Morning
5025,Airport,281,Trip Completed,14-07-2016 19:05,14-07-2016 20:08,01:02,62,14-07-2016,7:05 PM,Thursday,No,Yes,Yes,Evening
5437,Airport,281,Trip Completed,15-07-2016 02:59,15-07-2016 03:57,00:57,58,15-07-2016,2:59 AM,Friday,No,Yes,Yes,Night
5652,City,281,Trip Completed,15-07-2016 06:56,15-07-2016 08:07,01:11,72,15-07-2016,6:56 AM,Friday,No,Yes,Yes,Morning
672,Airport,282,Trip Completed,11-07-2016 13:20,11-07-2016 14:22,01:02,62,11-07-2016,1:20 PM,Monday,No,Yes,Yes,Afternoon
1578,Airport,282,Trip Completed,12-07-2016 06:25,12-07-2016 07:42,01:17,77,12-07-2016,6:25 AM,Tuesday,No,Yes,Yes,Morning
4506,City,282,Trip Completed,14-07-2016 09:09,14-07-2016 10:08,00:58,59,14-07-2016,9:09 AM,Thursday,No,Yes,Yes,Morning
4762,City,282,Trip Completed,14-07-2016 15:22,14-07-2016 16:19,00:57,57,14-07-2016,3:22 PM,Thursday,No,Yes,Yes,Afternoon
6081,City,282,Trip Completed,15-07-2016 14:22,15-07-2016 15:12,00:49,50,15-07-2016,2:22 PM,Friday,No,Yes,Yes,Afternoon
6503,City,282,Trip Completed,15-07-2016 20:30,15-07-2016 21:22,00:51,52,15-07-2016,8:30 PM,Friday,No,Yes,Yes,Evening
649,City,283,Trip Completed,11-07-2016 12:42,11-07-2016 13:16,00:34,34,11-07-2016,12:42 PM,Monday,No,Yes,Yes,Afternoon
1040,City,283,Trip Completed,11-07-2016 19:33,11-07-2016 20:15,00:42,42,11-07-2016,7:33 PM,Monday,No,Yes,Yes,Evening
1461,Airport,283,Trip Completed,12-07-2016 04:58,12-07-2016 06:10,01:12,72,12-07-2016,4:58 AM,Tuesday,No,Yes,Yes,Night
2497,City,283,Trip Completed,12-07-2016 20:57,12-07-2016 21:42,00:45,45,12-07-2016,8:57 PM,Tuesday,No,Yes,Yes,Evening
2758,City,283,Trip Completed,13-07-2016 03:48,13-07-2016 04:21,00:33,34,13-07-2016,3:48 AM,Wednesday,No,Yes,Yes,Night
2991,Airport,283,Trip Completed,13-07-2016 07:07,13-07-2016 08:07,00:59,60,13-07-2016,7:07 AM,Wednesday,No,Yes,Yes,Morning
3458,City,283,Trip Completed,13-07-2016 17:04,13-07-2016 18:02,00:58,58,13-07-2016,5:04 PM,Wednesday,No,Yes,Yes,Evening
3830,Airport,283,Trip Completed,13-07-2016 21:14,13-07-2016 22:02,00:47,48,13-07-2016,9:14 PM,Wednesday,No,Yes,Yes,Late Night
6685,Airport,283,Trip Completed,15-07-2016 22:34,15-07-2016 23:27,00:52,53,15-07-2016,10:34 PM,Friday,No,Yes,Yes,Late Night
420,City,284,Trip Completed,11-07-2016 08:37,11-07-2016 09:27,00:50,50,11-07-2016,8:37 AM,Monday,No,Yes,Yes,Morning
662,City,284,Trip Completed,11-07-2016 12:58,11-07-2016 14:02,01:04,64,11-07-2016,12:58 PM,Monday,No,Yes,Yes,Afternoon
791,Airport,284,Trip Completed,11-07-2016 16:55,11-07-2016 17:35,00:40,40,11-07-2016,4:55 PM,Monday,No,Yes,Yes,Afternoon
1164,City,284,Trip Completed,11-07-2016 20:50,11-07-2016 21:39,00:49,49,11-07-2016,8:50 PM,Monday,No,Yes,Yes,Evening
2939,City,284,Trip Completed,13-07-2016 06:25,13-07-2016 07:05,00:39,40,13-07-2016,6:25 AM,Wednesday,No,Yes,Yes,Morning
3867,City,284,Trip Completed,13-07-2016 21:45,13-07-2016 22:24,00:39,39,13-07-2016,9:45 PM,Wednesday,No,Yes,Yes,Late Night
4290,City,284,Trip Completed,14-07-2016 06:36,14-07-2016 07:36,01:00,60,14-07-2016,6:36 AM,Thursday,No,Yes,Yes,Morning
4400,Airport,284,Trip Completed,14-07-2016 08:01,14-07-2016 08:44,00:42,42,14-07-2016,8:01 AM,Thursday,No,Yes,Yes,Morning
5100,Airport,284,Trip Completed,14-07-2016 19:58,14-07-2016 20:43,00:45,45,14-07-2016,7:58 PM,Thursday,No,Yes,Yes,Evening
5956,City,284,Trip Completed,15-07-2016 10:41,15-07-2016 11:44,01:02,62,15-07-2016,10:41 AM,Friday,No,Yes,Yes,Morning
6701,City,284,Trip Completed,15-07-2016 22:55,15-07-2016 23:37,00:42,42,15-07-2016,10:55 PM,Friday,No,Yes,Yes,Late Night
1,Airport,285,Trip Completed,11-07-2016 00:20,11-07-2016 00:51,00:31,31,11-07-2016,12:20 AM,Monday,No,Yes,Yes,Night
1923,City,285,Trip Completed,12-07-2016 11:00,12-07-2016 12:00,01:00,60,12-07-2016,11:00 AM,Tuesday,No,Yes,Yes,Morning
3804,Airport,285,Trip Completed,13-07-2016 21:00,13-07-2016 21:37,00:36,37,13-07-2016,9:00 PM,Wednesday,No,Yes,Yes,Late Night
4876,Airport,285,Trip Completed,14-07-2016 17:46,14-07-2016 18:23,00:37,37,14-07-2016,5:46 PM,Thursday,No,Yes,Yes,Evening
5428,Airport,285,Trip Completed,15-07-2016 02:28,15-07-2016 03:04,00:36,36,15-07-2016,2:28 AM,Friday,No,Yes,Yes,Night
6452,City,285,Trip Completed,15-07-2016 20:07,15-07-2016 20:48,00:40,41,15-07-2016,8:07 PM,Friday,No,Yes,Yes,Evening
6703,City,285,Trip Completed,15-07-2016 22:51,15-07-2016 23:37,00:45,46,15-07-2016,10:51 PM,Friday,No,Yes,Yes,Late Night
116,Airport,286,Trip Completed,11-07-2016 05:07,11-07-2016 05:53,00:46,46,11-07-2016,5:07 AM,Monday,No,Yes,Yes,Night
761,Airport,286,Trip Completed,11-07-2016 16:11,11-07-2016 17:12,01:01,61,11-07-2016,4:11 PM,Monday,No,Yes,Yes,Afternoon
932,City,286,Trip Completed,11-07-2016 18:28,11-07-2016 19:20,00:52,52,11-07-2016,6:28 PM,Monday,No,Yes,Yes,Evening
1217,City,286,Trip Completed,11-07-2016 21:23,11-07-2016 22:39,01:16,76,11-07-2016,9:23 PM,Monday,No,Yes,Yes,Late Night
1617,Airport,286,Trip Completed,12-07-2016 06:53,12-07-2016 07:23,00:30,30,12-07-2016,6:53 AM,Tuesday,No,Yes,Yes,Morning
1849,Airport,286,Trip Completed,12-07-2016 09:42,12-07-2016 10:28,00:46,46,12-07-2016,9:42 AM,Tuesday,No,Yes,Yes,Morning
2055,City,286,Trip Completed,12-07-2016 14:54,12-07-2016 15:43,00:49,49,12-07-2016,2:54 PM,Tuesday,No,Yes,Yes,Afternoon
2841,Airport,286,Trip Completed,13-07-2016 05:23,13-07-2016 05:53,00:30,30,13-07-2016,5:23 AM,Wednesday,No,Yes,Yes,Night
5983,City,286,Trip Completed,15-07-2016 11:41,15-07-2016 12:12,00:31,32,15-07-2016,11:41 AM,Friday,No,Yes,Yes,Morning
6016,Airport,286,Trip Completed,15-07-2016 12:31,15-07-2016 13:19,00:48,48,15-07-2016,12:31 PM,Friday,No,Yes,Yes,Afternoon
845,City,287,Trip Completed,11-07-2016 17:41,11-07-2016 18:57,01:16,76,11-07-2016,5:41 PM,Monday,No,Yes,Yes,Evening
1832,Airport,287,Trip Completed,12-07-2016 09:36,12-07-2016 10:08,00:32,32,12-07-2016,9:36 AM,Tuesday,No,Yes,Yes,Morning
2740,Airport,287,Trip Completed,13-07-2016 02:57,13-07-2016 04:06,01:08,69,13-07-2016,2:57 AM,Wednesday,No,Yes,Yes,Night
3622,Airport,287,Trip Completed,13-07-2016 18:57,13-07-2016 20:15,01:17,77,13-07-2016,6:57 PM,Wednesday,No,Yes,Yes,Evening
3979,City,287,Trip Completed,13-07-2016 23:16,13-07-2016 23:46,00:29,30,13-07-2016,11:16 PM,Wednesday,No,Yes,Yes,Late Night
5749,Airport,287,Trip Completed,15-07-2016 07:59,15-07-2016 08:48,00:49,50,15-07-2016,7:59 AM,Friday,No,Yes,Yes,Morning
6633,City,287,Trip Completed,15-07-2016 21:57,15-07-2016 22:49,00:51,52,15-07-2016,9:57 PM,Friday,No,Yes,Yes,Late Night
1301,Airport,288,Trip Completed,11-07-2016 22:30,11-07-2016 23:13,00:43,43,11-07-2016,10:30 PM,Monday,No,Yes,Yes,Late Night
2203,City,288,Trip Completed,12-07-2016 17:53,12-07-2016 18:30,00:37,37,12-07-2016,5:53 PM,Tuesday,No,Yes,Yes,Evening
2569,City,288,Trip Completed,12-07-2016 21:37,12-07-2016 22:07,00:30,30,12-07-2016,9:37 PM,Tuesday,No,Yes,Yes,Late Night
3621,Airport,288,Trip Completed,13-07-2016 18:56,13-07-2016 19:35,00:39,39,13-07-2016,6:56 PM,Wednesday,No,Yes,Yes,Evening
4051,City,288,Trip Completed,14-07-2016 01:09,14-07-2016 02:09,01:00,60,14-07-2016,1:09 AM,Thursday,No,Yes,Yes,Night
4831,City,288,Trip Completed,14-07-2016 17:25,14-07-2016 18:31,01:06,66,14-07-2016,5:25 PM,Thursday,No,Yes,Yes,Evening
158,City,289,Trip Completed,11-07-2016 05:35,11-07-2016 06:41,01:06,66,11-07-2016,5:35 AM,Monday,No,Yes,Yes,Night
1290,City,289,Trip Completed,11-07-2016 22:23,11-07-2016 23:00,00:37,37,11-07-2016,10:23 PM,Monday,No,Yes,Yes,Late Night
2441,City,289,Trip Completed,12-07-2016 20:23,12-07-2016 21:25,01:02,62,12-07-2016,8:23 PM,Tuesday,No,Yes,Yes,Evening
3681,Airport,289,Trip Completed,13-07-2016 19:31,13-07-2016 20:31,01:00,60,13-07-2016,7:31 PM,Wednesday,No,Yes,Yes,Evening
4511,Airport,289,Trip Completed,14-07-2016 09:10,14-07-2016 10:18,01:08,68,14-07-2016,9:10 AM,Thursday,No,Yes,Yes,Morning
4684,City,289,Trip Completed,14-07-2016 12:53,14-07-2016 13:28,00:35,35,14-07-2016,12:53 PM,Thursday,No,Yes,Yes,Afternoon
5606,City,289,Trip Completed,15-07-2016 06:09,15-07-2016 07:23,01:14,74,15-07-2016,6:09 AM,Friday,No,Yes,Yes,Morning
5708,Airport,289,Trip Completed,15-07-2016 07:35,15-07-2016 08:07,00:32,33,15-07-2016,7:35 AM,Friday,No,Yes,Yes,Morning
5960,Airport,289,Trip Completed,15-07-2016 10:52,15-07-2016 11:29,00:37,37,15-07-2016,10:52 AM,Friday,No,Yes,Yes,Morning
6014,City,289,Trip Completed,15-07-2016 12:31,15-07-2016 13:22,00:50,51,15-07-2016,12:31 PM,Friday,No,Yes,Yes,Afternoon
6193,City,289,Trip Completed,15-07-2016 17:19,15-07-2016 18:06,00:46,47,15-07-2016,5:19 PM,Friday,No,Yes,Yes,Evening
6635,City,289,Trip Completed,15-07-2016 22:01,15-07-2016 23:04,01:03,64,15-07-2016,10:01 PM,Friday,No,Yes,Yes,Late Night
82,Airport,290,Trip Completed,11-07-2016 04:47,11-07-2016 05:23,00:36,36,11-07-2016,4:47 AM,Monday,No,Yes,Yes,Night
2518,Airport,290,Trip Completed,12-07-2016 21:07,12-07-2016 22:10,01:03,63,12-07-2016,9:07 PM,Tuesday,No,Yes,Yes,Late Night
2644,City,290,Trip Completed,12-07-2016 22:39,12-07-2016 23:20,00:41,41,12-07-2016,10:39 PM,Tuesday,No,Yes,Yes,Late Night
3280,Airport,290,Trip Completed,13-07-2016 10:43,13-07-2016 11:23,00:40,40,13-07-2016,10:43 AM,Wednesday,No,Yes,Yes,Morning
3486,City,290,Trip Completed,13-07-2016 17:23,13-07-2016 18:23,00:59,60,13-07-2016,5:23 PM,Wednesday,No,Yes,Yes,Evening
5297,City,290,Trip Completed,14-07-2016 21:51,14-07-2016 22:25,00:33,33,14-07-2016,9:51 PM,Thursday,No,Yes,Yes,Late Night
5802,City,290,Trip Completed,15-07-2016 08:43,15-07-2016 09:08,00:24,25,15-07-2016,8:43 AM,Friday,No,Yes,Yes,Morning
6675,City,290,Trip Completed,15-07-2016 22:21,15-07-2016 23:21,01:00,60,15-07-2016,10:21 PM,Friday,No,Yes,Yes,Late Night
2025,City,291,Trip Completed,12-07-2016 13:56,12-07-2016 14:58,01:02,62,12-07-2016,1:56 PM,Tuesday,No,Yes,Yes,Afternoon
2270,City,291,Trip Completed,12-07-2016 18:28,12-07-2016 19:17,00:49,49,12-07-2016,6:28 PM,Tuesday,No,Yes,Yes,Evening
3701,Airport,291,Trip Completed,13-07-2016 19:46,13-07-2016 20:51,01:04,64,13-07-2016,7:46 PM,Wednesday,No,Yes,Yes,Evening
4618,City,291,Trip Completed,14-07-2016 11:02,14-07-2016 11:40,00:38,39,14-07-2016,11:02 AM,Thursday,No,Yes,Yes,Morning
